worker_id,worker_name,week_start_date,primary_zone,zone_flood_risk_score,zone_elevation_category,zone_drainage_quality,experience_months,week_number,month,is_northeast_monsoon_season,is_summer_heat_season,festival_week,w_actual,order_earnings,daily_bonus_total,weekly_target_bonus,login_guarantee_received,orders_completed,active_days,total_login_hours,peak_hour_login_days,order_rejection_rate,w_avg_4wk,w_avg_12wk,w_expected,income_vs_peer_ratio,risk_model_score,seasonal_loading_factor,rainfall_mm,max_daily_rainfall_mm,wind_speed_kmph,flood_alert_level,cyclone_warning_active,heatwave_declared,AQI_avg,stfi_event_confirmed,stfi_event_severity,rsmd_news_score,rsmd_news_source_count,google_maps_congestion_index,ndma_emergency_alert_active,rsmd_event_confirmed,rsmd_event_type,rsmd_event_severity,fraud_model_score,fraud_action,gps_spoofing_detected,behavioral_anomaly_flag,fraud_deduction_inr,policy_active,sum_insured,current_claim_loading_pct,claims_last_4wk,daily_zero_income_days,daily_event_active_days,daily_pre_event_rejection_spike,daily_income_trajectory_slope,daily_max_rainfall,daily_max_congestion,daily_max_rsmd_news_score,daily_max_rsmd_source_count,daily_ndma_alert_any_day,daily_peak_hour_days,daily_avg_fraud_score,daily_income_mon,daily_income_tue,daily_income_wed,daily_income_thu,daily_income_fri,daily_income_sat,daily_income_sun,daily_claim_signal_days,weekly_premium_inr,claim_triggered,claim_type,claim_amount_inr
W003,Karthik M,2024-09-02,Mylapore,0.35,1,1,35,23,9,0,0,0,3897.82,2486.7,1011.12,400.0,0.0,59,4,49.7,4,0.046,3786.17,3869.48,3869.48,1.0257,0.3,0.1,22.9,9.5,6.9,0,0,0,104,0,0,0.04,0,0.63,0,0,,0,0.0333,AUTO_APPROVE,0,0,0.0,1,5804.22,0.0,0,0,0,0.0,66.362,9.5,0.63,0.04,0,0,4,0.033,41.273651577715384,863.86,872.45,21.375463332091172,989.67,38.4708172110373,1171.84,0,85.61,0,NONE,0.0
W003,Karthik M,2024-09-09,Mylapore,0.35,1,1,35,24,9,0,0,0,4059.85,2535.25,1199.6,325.0,0.0,53,7,51.2,7,0.043,3892.32,3926.22,3926.22,1.0684,0.2381,0.1,11.6,4.3,9.7,0,0,0,41,0,0,0.043,0,0.621,0,0,,0,0.0236,AUTO_APPROVE,0,0,0.0,1,5889.33,0.0,0,0,0,0.0,39.529,4.3,0.621,0.043,0,0,7,0.024,495.51,489.06,531.57,576.92,596.05,605.25,765.49,0,84.59,0,NONE,0.0
W003,Karthik M,2024-09-16,Mylapore,0.35,1,1,36,25,9,0,0,0,3544.2,2367.77,776.43,400.0,0.0,35,7,35.3,2,0.098,3948.9,3879.49,3879.49,0.9327,0.2576,0.1,13.4,6.1,5.6,0,0,0,112,0,0,0.045,0,0.599,0,0,,0,0.0611,AUTO_APPROVE,0,0,0.0,1,5819.24,0.0,0,0,0,0.0,29.258,6.1,0.599,0.045,0,0,2,0.061,464.2,454.02,487.2,479.94,462.28,444.89,751.67,0,84.29,0,NONE,0.0
W003,Karthik M,2024-09-23,Mylapore,0.35,1,1,36,26,9,0,0,0,4255.81,2354.63,1451.18,450.0,0.0,33,7,57.6,6,0.025,3939.42,3943.04,3943.04,1.12,0.2647,0.1,9.1,3.3,14.8,0,0,0,60,0,0,0.045,0,0.609,0,0,,0,0.0765,AUTO_APPROVE,0,0,0.0,1,5914.56,0.0,0,0,0,0.0,41.149,3.3,0.609,0.045,0,0,6,0.076,543.7,541.7,542.03,581.79,572.01,587.04,887.54,0,85.93,0,NONE,0.0
W003,Karthik M,2024-09-30,Mylapore,0.35,1,1,36,27,9,0,0,0,4338.09,2781.93,1231.16,325.0,0.0,33,4,33.7,4,0.045,4049.49,3984.5,3984.5,1.1416,0.2764,0.1,16.9,6.8,6.1,0,0,0,108,0,0,0.031,0,0.627,0,0,,0,0.0908,AUTO_APPROVE,0,0,0.0,1,5976.75,0.0,0,0,0,0.0,-158.147,6.8,0.627,0.031,0,0,4,0.091,1067.51,911.2,917.41,6.170618445429885,1441.95,36.1076022388073,0.02,0,87.28,0,NONE,0.0
W003,Karthik M,2024-10-07,Mylapore,0.35,1,1,36,28,10,1,0,0,3323.17,2056.2,1266.97,0.0,0.0,26,5,46.7,5,0.042,3865.32,3892.6,3892.6,0.8745,0.4544,0.2,32.8,10.1,17.5,0,0,0,63,0,0,0.047,0,0.614,0,0,,0,0.0556,AUTO_APPROVE,0,0,0.0,1,5838.9,0.0,0,0,0,0.0,34.098,10.1,0.614,0.047,0,0,5,0.056,645.49,7.511999692915636,604.38,679.31,38.537576927894065,709.88,684.11,0,93.95,0,NONE,0.0
W003,Karthik M,2024-10-14,Mylapore,0.35,1,1,37,29,10,1,0,0,4135.15,2582.77,1102.38,450.0,0.0,33,4,38.0,3,0.095,4013.06,3919.12,3919.12,1.0882,0.4978,0.2,12.4,5.7,11.6,0,0,0,60,0,0,0.032,0,0.616,0,0,,0,0.0951,AUTO_APPROVE,0,0,0.0,1,5878.68,0.0,0,0,0,0.0,-7.561,5.7,0.616,0.032,0,0,3,0.095,872.36,957.45,40.294653794882564,889.18,36.43895369529257,37.82996097645156,1416.16,0,96.18,0,NONE,0.0
W003,Karthik M,2024-10-21,Mylapore,0.35,1,1,37,30,10,1,0,0,3859.87,2177.44,1232.43,450.0,0.0,35,7,37.3,4,0.031,3914.07,3902.09,3902.09,1.0158,0.4558,0.2,34.6,18.5,17.8,0,0,0,117,0,0,0.049,0,0.605,0,0,,0,0.0487,AUTO_APPROVE,0,0,0.0,1,5853.14,0.0,0,0,0,0.0,48.762,18.5,0.605,0.049,0,0,4,0.049,504.12,484.24,445.8,467.94,523.01,535.3,899.46,0,94.23,0,NONE,0.0
W003,Karthik M,2024-10-28,Mylapore,0.35,1,1,37,31,10,1,0,1,4577.11,3065.23,1061.88,450.0,0.0,68,6,49.4,3,0.065,3973.82,3992.17,4621.97,1.2045,0.4793,0.2,14.7,5.6,13.6,0,0,0,111,0,0,0.041,0,0.63,0,0,,0,0.0798,AUTO_APPROVE,0,0,0.0,1,5988.26,0.0,0,0,0,0.0,79.616,5.6,0.63,0.041,0,0,3,0.08,588.68,763.55,27.459382653292757,634.95,728.58,762.77,1098.58,0,97.28,0,NONE,0.0
W003,Karthik M,2024-11-04,Mylapore,0.35,1,1,37,32,11,1,0,1,4619.57,3109.23,1185.34,325.0,0.0,64,7,65.7,4,0.108,4297.92,4093.65,4651.9,1.2157,0.4033,0.2,54.7,22.4,14.2,1,0,0,247,0,0,0.045,0,0.611,0,0,,0,0.0366,AUTO_APPROVE,0,0,0.0,1,6140.48,0.0,0,0,0,0.0,21.055,22.4,0.611,0.045,0,0,4,0.037,699.66,605.74,544.32,629.73,684.84,606.35,848.93,0,96.84,0,NONE,0.0
W003,Karthik M,2024-11-11,Mylapore,0.35,1,1,38,33,11,1,0,0,3717.34,2135.0,1132.34,450.0,0.0,43,4,39.9,2,0.102,4193.47,4071.75,4071.75,0.9782,0.4882,0.2,43.7,27.0,13.4,1,0,0,158,0,0,0.046,0,0.648,0,0,,0,0.096,AUTO_APPROVE,0,0,0.0,1,6107.62,0.0,0,0,0,0.0,-43.238,27.0,0.648,0.046,0,0,2,0.096,775.99,763.31,15.595397703306077,863.64,30.729240106438667,1314.41,-0.01,0,99.56,0,NONE,0.0
W003,Karthik M,2024-11-18,Mylapore,0.35,1,1,38,34,11,1,0,0,4257.48,2757.78,1174.7,325.0,0.0,37,4,55.5,3,0.037,4292.88,4088.89,4088.89,1.1204,0.4988,0.2,71.2,45.6,12.4,1,0,0,138,0,0,0.037,0,0.608,0,0,,0,0.0949,AUTO_APPROVE,0,0,0.0,1,6133.34,0.0,0,0,0,0.0,-117.761,45.6,0.608,0.037,0,0,3,0.095,928.02,979.84,22.581665963054455,891.04,1458.57,5.21346243676184,0.01,0,100.39,0,NONE,0.0
W003,Karthik M,2024-11-25,Mylapore,0.35,1,1,38,35,11,1,0,0,3937.86,2373.96,1238.9,325.0,0.0,43,7,56.3,4,0.023,4133.06,4075.36,4075.36,1.0363,0.4651,0.2,32.7,11.1,10.0,0,0,0,208,0,0,0.047,0,0.606,0,0,,0,0.1192,AUTO_APPROVE,0,0,0.0,1,6113.04,0.0,0,0,0,0.0,26.388,11.1,0.606,0.047,0,0,4,0.119,527.85,567.04,473.51,485.33,593.07,536.25,754.81,0,98.77,0,NONE,0.0
W003,Karthik M,2024-12-02,Mylapore,0.35,1,1,38,36,12,1,0,0,3317.87,1994.23,998.64,325.0,0.0,28,4,31.3,2,0.023,3807.64,3970.41,3970.41,0.8731,0.4073,0.2,58.2,29.0,18.7,1,0,0,219,0,0,0.03,0,0.529,0,0,,0,0.046,AUTO_APPROVE,0,0,0.0,1,5955.62,0.0,0,0,0,0.0,-112.712,29.0,0.529,0.03,0,0,2,0.046,767.09,705.23,675.95,24.0730282573934,1169.58,31.047516982021822,0.02,0,94.07,0,NONE,0.0
W003,Karthik M,2024-12-09,Mylapore,0.35,1,1,39,37,12,1,0,0,3994.63,2532.86,1011.77,450.0,0.0,42,5,40.8,5,0.058,3876.96,3990.56,3990.56,1.0512,0.4907,0.2,44.8,23.6,14.8,1,0,0,122,0,0,0.039,0,0.634,0,0,,0,0.1166,AUTO_APPROVE,0,0,0.0,1,5985.84,0.0,0,0,0,0.0,-16.579,23.6,0.634,0.039,0,0,5,0.117,691.36,702.79,5.555346387652831,720.4,739.18,1140.89,0.01,0,97.67,0,NONE,0.0
W003,Karthik M,2024-12-16,Mylapore,0.35,1,1,39,38,12,1,0,0,4036.76,2809.25,777.51,450.0,0.0,52,5,53.3,2,0.116,3821.78,3986.56,3986.56,1.0623,0.4127,0.2,43.3,21.7,12.8,1,0,0,233,0,0,0.041,0,0.649,0,0,,0,0.0741,AUTO_APPROVE,0,0,0.0,1,5979.84,0.0,0,0,0,0.0,-33.878,21.7,0.649,0.041,0,0,2,0.074,718.12,777.51,686.32,736.46,29.854413444326305,31.101276248674253,1118.35,0,94.66,0,NONE,0.0
W003,Karthik M,2024-12-23,Mylapore,0.35,1,1,39,39,12,1,0,0,3505.76,1934.69,1246.07,325.0,0.0,42,5,31.3,4,0.093,3713.76,3905.72,3905.72,0.9226,0.4097,0.2,29.8,10.0,18.8,0,0,0,162,0,0,0.048,0,0.643,0,0,,0,0.0826,AUTO_APPROVE,0,0,0.0,1,5858.58,0.0,0,0,0,0.0,-32.322,10.0,0.643,0.048,0,0,4,0.083,665.98,620.82,594.77,666.35,11.32430312955587,22.24296740626038,957.84,0,92.63,0,NONE,0.0
W003,Karthik M,2024-12-30,Mylapore,0.35,1,1,39,40,12,1,0,0,4185.49,2481.13,1254.36,450.0,0.0,65,6,55.8,6,0.026,3930.66,3967.64,3967.64,1.1014,0.4531,0.2,60.1,26.8,10.9,1,0,0,238,0,0,0.044,0,0.604,0,0,,0,0.1079,AUTO_APPROVE,0,0,0.0,1,5951.46,0.0,0,0,0,0.0,5.552,26.8,0.604,0.044,0,0,6,0.108,610.76,560.55,669.22,632.7,722.93,43.5733040355653,989.33,0,95.71,0,NONE,0.0
W003,Karthik M,2025-01-06,Mylapore,0.35,1,1,40,41,1,1,0,0,3819.89,2347.57,1072.32,400.0,0.0,41,7,29.3,4,0.109,3886.98,3940.45,3940.45,1.0052,0.4572,0.2,27.3,14.7,15.9,0,0,0,211,0,0,0.049,0,0.626,0,0,,0,0.0304,AUTO_APPROVE,0,0,0.0,1,5910.67,0.0,0,0,0,0.0,45.919,14.7,0.626,0.049,0,0,4,0.03,472.54,488.48,474.34,462.06,534.71,543.33,844.43,0,95.21,0,NONE,0.0
W003,Karthik M,2025-01-13,Mylapore,0.35,1,1,40,42,1,1,0,1,4564.67,3161.4,1003.27,400.0,0.0,61,6,48.3,2,0.02,4018.95,4030.62,4630.24,1.2012,0.4385,0.2,25.5,9.0,12.4,0,0,0,181,0,0,0.046,0,0.646,0,0,,0,0.0823,AUTO_APPROVE,0,0,0.0,1,6045.93,0.0,0,0,0,0.0,-2.152,9.0,0.646,0.046,0,0,2,0.082,725.47,643.54,670.41,655.67,807.91,40.3675691119913,1061.67,0,96.68,0,NONE,0.0
W003,Karthik M,2025-01-20,Mylapore,0.35,1,1,40,43,1,1,0,1,4316.48,2756.63,1234.85,325.0,0.0,62,5,30.1,5,0.024,4221.63,4048.94,4635.01,1.1359,0.447,0.2,18.5,13.3,15.7,0,0,0,186,0,0,0.284,1,0.693,0,0,,0,0.0597,AUTO_APPROVE,0,0,0.0,1,6073.41,0.0,0,0,0,0.0,-23.727,13.3,0.693,0.284,1,0,5,0.06,717.8,820.89,859.54,21.43285691433011,901.19,18.993850720966222,1017.06,0,97.44,0,NONE,0.0
W003,Karthik M,2025-01-27,Mylapore,0.35,1,1,40,44,1,1,0,0,1273.46,722.15,551.31,0.0,0.0,21,3,8.5,2,0.057,3493.62,3639.7,3639.7,0.3351,0.4087,0.2,36.7,16.6,13.9,0,0,0,214,0,0,0.926,3,0.953,1,1,bandh,2,0.0808,AUTO_APPROVE,0,0,0.0,1,5459.55,0.0,0,4,5,0.0,89.324,16.6,0.953,0.926,3,1,2,0.081,0.0,0.0,0.0,0.0,444.75,429.81,398.9,4,86.28,1,RSMD,1538.06
W003,Karthik M,2025-02-03,Mylapore,0.35,1,1,41,45,2,0,0,0,4169.12,2890.28,878.84,400.0,0.0,27,4,48.4,4,0.092,3580.93,3710.42,3710.42,1.0971,0.2609,0.1,0.4,0.0,13.7,0,0,0,60,0,0,0.04,0,0.634,0,0,,0,0.0863,AUTO_APPROVE,0,0,0.0,1,5565.63,0.05,1,1,0,0.0,-30.246,0.0,0.634,0.04,0,0,4,0.086,986.77,811.68,9.96322723907424,0.0,1013.82,1356.85,6.4075633816063915,0,84.77,0,NONE,0.0
W003,Karthik M,2025-02-10,Mylapore,0.35,1,1,41,46,2,0,0,0,3909.81,2472.71,1112.1,325.0,0.0,40,4,35.6,2,0.114,3417.22,3716.68,3716.68,1.0289,0.2392,0.1,6.8,4.8,10.9,0,0,0,40,0,0,0.044,0,0.645,0,0,,0,0.0813,AUTO_APPROVE,0,0,0.0,1,5575.02,0.05,1,0,0,0.0,34.116,4.8,0.645,0.044,0,0,2,0.081,887.73,899.47,16.898511097683148,42.61133388328953,43.34453805334669,976.91,1145.7,0,84.12,0,NONE,0.0
W003,Karthik M,2025-02-17,Mylapore,0.35,1,1,41,47,2,0,0,0,4055.33,2303.77,1351.56,400.0,0.0,29,4,43.8,3,0.021,3351.93,3755.16,3755.16,1.0672,0.3174,0.1,2.8,1.1,9.9,0,0,0,86,0,0,0.05,0,0.649,0,0,,0,0.0759,AUTO_APPROVE,0,0,0.0,1,5632.74,0.05,1,0,0,0.0,-147.683,1.1,0.649,0.05,0,0,3,0.076,996.26,857.61,835.31,37.50077362305105,1366.16,19.032992540794382,-0.01,0,87.88,0,NONE,0.0
W003,Karthik M,2025-02-24,Mylapore,0.35,1,1,41,48,2,0,0,0,4061.26,2631.06,1105.2,325.0,0.0,58,5,39.7,2,0.048,4048.88,3815.03,3815.03,1.0688,0.2643,0.1,7.5,3.2,13.0,0,0,0,105,0,0,0.049,0,0.637,0,0,,0,0.0631,AUTO_APPROVE,0,0,0.0,1,5722.54,0.05,0,0,0,0.0,15.148,3.2,0.637,0.049,0,0,2,0.063,706.12,10.745057315284448,679.3,666.05,862.74,1147.05,28.82133902422717,0,87.29,0,NONE,0.0
W003,Karthik M,2025-03-03,Mylapore,0.35,1,1,42,49,3,0,0,0,3893.71,2358.33,1210.38,325.0,0.0,50,5,46.8,4,0.071,3980.03,3818.93,3818.93,1.0247,0.2619,0.1,6.0,2.6,12.6,0,0,0,115,0,0,0.037,0,0.553,0,0,,0,0.0579,AUTO_APPROVE,0,0,0.0,1,5728.4,0.05,0,0,0,0.0,-25.478,2.6,0.553,0.037,0,0,4,0.058,675.98,748.14,749.36,30.860200288247256,822.23,21.982942769824163,898.0,0,87.29,0,NONE,0.0
W003,Karthik M,2025-03-10,Mylapore,0.35,1,1,42,50,3,0,0,0,3669.9,2454.28,765.62,450.0,0.0,27,4,48.7,3,0.104,3920.05,3789.59,3789.59,0.9658,0.2307,0.1,5.5,2.6,6.7,0,0,0,117,0,0,0.049,0,0.558,0,0,,0,0.0732,AUTO_APPROVE,0,0,0.0,1,5684.38,0.05,0,0,0,0.0,-100.973,2.6,0.558,0.049,0,0,3,0.073,719.99,719.09,819.31,32.66587182234561,1411.51,34.86727542606941,36.3224665429912,0,85.45,0,NONE,0.0
W003,Karthik M,2025-03-17,Mylapore,0.35,1,1,42,51,3,0,0,0,3343.2,1943.5,1399.7,0.0,0.0,34,7,32.4,7,0.096,3742.02,3738.55,3738.55,0.8798,0.2436,0.1,2.8,0.8,14.0,0,0,0,49,0,0,0.047,0,0.574,0,0,,0,0.1088,AUTO_APPROVE,0,0,0.0,1,5607.83,0.05,0,0,0,0.0,-8.629,0.8,0.574,0.047,0,0,7,0.109,487.7,503.94,476.78,453.96,521.54,513.23,386.05,0,84.78,0,NONE,0.0
W003,Karthik M,2025-03-24,Mylapore,0.35,1,1,42,52,3,0,0,0,4172.45,2910.71,936.74,325.0,0.0,64,6,40.3,6,0.117,3769.82,3781.43,3781.43,1.098,0.2903,0.1,10.0,3.9,10.3,0,0,0,53,0,0,0.05,0,0.647,0,0,,0,0.0556,AUTO_APPROVE,0,0,0.0,1,5672.14,0.05,0,0,0,0.0,-30.691,3.9,0.647,0.05,0,0,6,0.056,560.02,649.15,590.28,634.2,768.29,970.53,-0.02,0,87.49,0,NONE,0.0
W004,Suresh V,2024-04-01,Pallikaranai,0.68,0,0,12,1,4,0,1,0,3386.5,2120.35,1266.15,0.0,0.0,27,7,41.2,5,0.055,3386.5,3386.5,3097.12,0.826,0.4407,0.2,8.7,3.8,9.4,0,0,0,142,0,0,0.039,0,0.545,0,0,,0,0.1194,AUTO_APPROVE,0,0,0.0,1,5079.75,0.0,0,0,0,0.0,-4.072,3.8,0.545,0.039,0,0,5,0.119,512.76,459.67,434.07,493.27,590.9,500.71,395.12,0,81.3,0,NONE,0.0
W004,Suresh V,2024-04-08,Pallikaranai,0.68,0,0,12,2,4,0,1,0,3845.61,2473.11,1047.5,325.0,0.0,36,6,24.6,2,0.091,3616.06,3628.14,3333.64,0.938,0.446,0.2,13.6,7.0,10.9,0,0,0,139,0,0,0.05,0,0.628,0,0,,0,0.0238,AUTO_APPROVE,0,0,0.0,1,5442.21,0.0,0,0,0,0.0,64.885,7.0,0.628,0.05,0,0,2,0.024,556.99,503.08,25.09192445430029,609.06,706.56,597.33,872.59,0,87.28,0,NONE,0.0
W004,Suresh V,2024-04-15,Pallikaranai,0.68,0,0,12,3,4,0,1,1,4763.4,2953.39,1410.01,400.0,0.0,68,7,62.1,3,0.118,3998.5,4047.05,4460.03,1.1618,0.4326,0.2,7.3,2.3,10.9,0,0,0,117,0,0,0.041,0,0.636,0,0,,0,0.0962,AUTO_APPROVE,0,0,0.0,1,6070.58,0.0,0,0,0,0.0,51.968,2.3,0.636,0.041,0,0,3,0.096,570.69,540.41,683.86,621.98,705.37,696.79,944.3,0,96.85,0,NONE,0.0
W004,Suresh V,2024-04-22,Pallikaranai,0.68,0,0,12,4,4,0,1,0,3781.46,2407.25,924.21,450.0,0.0,54,4,34.3,4,0.08,3944.24,3969.82,3669.85,0.9223,0.3967,0.2,8.9,3.6,9.8,0,0,0,179,0,0,0.044,0,0.571,0,0,,0,0.084,AUTO_APPROVE,0,0,0.0,1,5954.73,0.0,0,0,0,0.0,65.355,3.6,0.571,0.044,0,0,4,0.084,36.665631102389334,791.75,876.71,6.0190570507782715,1001.64,32.21617466955479,1111.36,0,93.66,0,NONE,0.0
W004,Suresh V,2024-04-29,Pallikaranai,0.68,0,0,13,5,4,0,1,0,3628.71,2135.16,1168.55,325.0,0.0,52,4,28.0,4,0.022,4004.8,3886.53,3645.49,0.8851,0.3878,0.2,7.2,2.6,12.2,0,0,0,149,0,0,0.048,0,0.634,0,0,,0,0.0559,AUTO_APPROVE,0,0,0.0,1,5829.8,0.0,0,0,0,0.0,88.779,2.6,0.634,0.048,0,0,4,0.056,800.41,14.425358282019193,15.82081166750613,889.21,8.652068264269293,894.22,1044.87,0,91.37,0,NONE,0.0
W004,Suresh V,2024-05-06,Pallikaranai,0.68,0,0,13,6,5,0,1,0,3504.77,2430.97,623.8,450.0,0.0,51,6,38.7,2,0.029,3919.58,3805.05,3561.76,0.8548,0.4384,0.2,0.0,0.0,5.4,0,0,0,114,0,0,0.036,0,0.621,0,0,,0,0.0206,AUTO_APPROVE,0,0,0.0,1,5707.58,0.0,0,0,0,0.0,87.75,0.0,0.621,0.036,0,0,2,0.021,450.27,12.69569054372717,524.14,534.51,531.39,567.44,897.02,0,91.26,0,NONE,0.0
W004,Suresh V,2024-05-13,Pallikaranai,0.68,0,0,13,7,5,0,1,0,4072.16,2779.92,842.24,450.0,0.0,28,5,36.7,3,0.028,3746.78,3856.25,3504.96,0.9932,0.4517,0.2,6.1,3.6,5.7,0,0,0,114,0,0,0.043,0,0.638,0,0,,0,0.1148,AUTO_APPROVE,0,0,0.0,1,5784.38,0.0,0,0,0,0.0,-103.928,3.6,0.638,0.043,0,0,3,0.115,708.54,751.02,707.71,633.71,1271.18,44.68032932008012,21.61560522253901,0,92.97,0,NONE,0.0
W004,Suresh V,2024-05-20,Pallikaranai,0.68,0,0,13,8,5,0,1,0,3724.26,2215.69,1183.57,325.0,0.0,49,6,29.3,5,0.035,3732.48,3833.08,3458.37,0.9084,0.3652,0.2,10.7,7.1,7.1,0,0,0,166,0,0,0.044,0,0.618,0,0,,0,0.0352,AUTO_APPROVE,0,0,0.0,1,5749.62,0.0,0,0,0,0.0,3.719,7.1,0.618,0.044,0,0,5,0.035,631.37,533.87,605.18,531.98,42.110615947547416,636.52,785.34,0,89.31,0,NONE,0.0
W004,Suresh V,2024-05-27,Pallikaranai,0.68,0,0,14,9,5,0,1,0,3987.66,2696.99,965.67,325.0,0.0,31,4,25.3,4,0.056,3822.21,3858.31,3661.15,0.9726,0.3846,0.2,9.7,4.3,13.9,0,0,0,130,0,0,0.043,0,0.627,0,0,,0,0.0825,AUTO_APPROVE,0,0,0.0,1,5787.46,0.0,0,0,0,0.0,-86.574,4.3,0.627,0.043,0,0,4,0.082,832.37,806.77,1007.87,11.515981127711923,13.162353683940783,1340.66,-0.01,0,90.6,0,NONE,0.0
W004,Suresh V,2024-06-03,Pallikaranai,0.68,0,0,14,10,6,0,1,0,3464.34,2276.39,862.95,325.0,0.0,44,4,35.1,4,0.032,3812.1,3797.82,3478.31,0.845,0.3652,0.2,37.1,11.9,9.0,0,0,0,52,0,0,0.044,0,0.64,0,0,,0,0.0922,AUTO_APPROVE,0,0,0.0,1,5696.73,0.0,0,0,0,0.0,32.423,11.9,0.64,0.044,0,0,4,0.092,27.31253415260285,858.29,728.9,758.89,18.981301635163298,30.756608342991846,1118.26,0,88.48,0,NONE,0.0
W004,Suresh V,2024-06-10,Pallikaranai,0.68,0,0,14,11,6,0,1,0,3358.14,1942.2,1415.94,0.0,0.0,40,5,35.1,2,0.026,3633.6,3733.75,3471.93,0.8191,0.3852,0.2,34.4,22.7,7.5,0,0,0,99,0,0,0.042,0,0.649,0,0,,0,0.056,AUTO_APPROVE,0,0,0.0,1,5600.62,0.0,0,0,0,0.0,-4.161,22.7,0.649,0.042,0,0,2,0.056,619.92,749.79,21.881863028817214,670.72,37.46388949861848,725.87,591.84,0,87.69,0,NONE,0.0
W004,Suresh V,2024-06-17,Pallikaranai,0.68,0,0,14,12,6,0,1,0,3513.81,2348.42,715.39,450.0,0.0,34,6,44.8,5,0.088,3580.99,3703.1,3361.91,0.857,0.385,0.2,9.1,2.6,10.6,0,0,0,114,0,0,0.049,0,0.597,0,0,,0,0.0339,AUTO_APPROVE,0,0,0.0,1,5554.65,0.0,0,0,0,0.0,58.35,2.6,0.597,0.049,0,0,5,0.034,482.83,543.1,22.26236284684335,524.31,584.76,530.44,848.37,0,86.96,0,NONE,0.0
W004,Suresh V,2024-06-24,Pallikaranai,0.68,0,0,15,13,6,0,1,0,3361.96,1989.49,1372.47,0.0,0.0,39,4,43.7,2,0.031,3424.56,3668.02,3324.05,0.82,0.3834,0.2,32.4,9.6,5.5,0,0,0,68,0,0,0.048,0,0.642,0,0,,0,0.0633,AUTO_APPROVE,0,0,0.0,1,5502.03,0.0,0,0,0,0.0,-109.03,9.6,0.642,0.048,0,0,2,0.063,787.31,836.66,27.89396729753056,862.87,875.12,17.84292800094915,33.16163949754616,0,86.09,0,NONE,0.0
W004,Suresh V,2024-07-01,Pallikaranai,0.68,0,0,15,14,7,0,0,0,3741.93,2265.01,1151.92,325.0,0.0,50,7,27.9,6,0.102,3493.96,3671.33,3671.33,0.9127,0.5398,0.35,34.8,11.0,11.6,0,0,0,77,0,0,0.047,0,0.63,0,0,,0,0.0878,AUTO_APPROVE,0,0,0.0,1,5507.0,0.0,0,0,0,0.0,39.56,11.0,0.63,0.047,0,0,6,0.088,446.24,482.99,477.68,528.92,519.88,488.47,797.75,0,94.64,0,NONE,0.0
W004,Suresh V,2024-07-08,Pallikaranai,0.68,0,0,15,15,7,0,0,0,3848.22,2195.37,1202.85,450.0,0.0,47,7,32.4,5,0.025,3616.48,3653.0,3653.0,0.9386,0.5548,0.35,28.9,19.4,10.8,0,0,0,46,0,0,0.049,0,0.648,0,0,,0,0.1023,AUTO_APPROVE,0,0,0.0,1,5479.5,0.0,0,0,0,0.0,47.312,19.4,0.648,0.049,0,0,5,0.102,442.32,485.58,507.82,524.04,534.52,465.65,888.29,0,94.69,0,NONE,0.0
W004,Suresh V,2024-07-15,Pallikaranai,0.68,0,0,15,16,7,0,0,0,4153.88,2346.86,1407.02,400.0,0.0,33,5,53.0,3,0.022,3776.5,3717.74,3717.74,1.0131,0.5722,0.35,9.4,4.1,9.9,0,0,0,72,0,0,0.048,0,0.596,0,0,,0,0.021,AUTO_APPROVE,0,0,0.0,1,5576.61,0.0,0,0,0,0.0,64.199,4.1,0.596,0.048,0,0,3,0.021,729.39,734.09,31.189368358628563,20.88004131096231,882.27,821.56,986.57,0,96.97,0,NONE,0.0
W004,Suresh V,2024-07-22,Pallikaranai,0.68,0,0,16,17,7,0,0,0,4670.1,2932.14,1337.96,400.0,0.0,40,4,54.9,4,0.042,4103.53,3853.97,3853.97,1.139,0.5404,0.35,9.6,4.1,10.8,0,0,0,46,0,0,0.05,0,0.58,0,0,,0,0.0382,AUTO_APPROVE,0,0,0.0,1,5780.96,0.0,0,0,0,0.0,143.722,4.1,0.58,0.05,0,0,4,0.038,16.04128411162386,1138.46,29.56417499281196,1046.32,42.72606596844031,1119.85,1365.47,0,99.37,0,NONE,0.0
W004,Suresh V,2024-07-29,Pallikaranai,0.68,0,0,16,18,7,0,0,0,3893.48,2341.03,1102.45,450.0,0.0,31,5,42.0,5,0.02,4141.42,3873.22,3873.22,0.9496,0.5376,0.35,15.5,11.1,14.7,0,0,0,107,0,0,0.04,0,0.609,0,0,,0,0.0983,AUTO_APPROVE,0,0,0.0,1,5809.83,0.0,0,0,0,0.0,49.285,11.1,0.609,0.04,0,0,5,0.098,629.54,745.52,10.305720961064061,661.57,36.96466473382242,837.58,1019.27,0,99.77,0,NONE,0.0
W004,Suresh V,2024-08-05,Pallikaranai,0.68,0,0,16,19,8,0,0,0,4048.33,2468.27,1130.06,450.0,0.0,32,4,32.0,2,0.095,4191.45,3889.79,3889.79,0.9874,0.572,0.35,21.6,9.0,14.6,0,0,0,115,0,0,0.048,0,0.618,0,0,,0,0.0744,AUTO_APPROVE,0,0,0.0,1,5834.68,0.0,0,0,0,0.0,48.451,9.0,0.618,0.048,0,0,2,0.074,808.47,26.719670912323625,26.022387806954367,799.02,1020.18,1420.67,-0.01,0,101.45,0,NONE,0.0
